column_1;column_2;column_3;column_4;coordonnees;geom
1060;Saint-Gilles;4.345668;50.8267409;50.8267409, 4.345668;
1080;Molenbeek-Saint-Jean;4.3227779;50.8543551;50.8543551, 4.3227779;
1083;Ganshoren;4.3175103;50.8712396;50.8712396, 4.3175103;
1120;Neder-Over-Heembeek;4.3904888684211;50.89779605;50.89779605, 4.39048886842;
1300;Wavre;4.607744;50.7164189;50.7164189, 4.607744;
1301;Bierges;4.5894025;50.7111796;50.7111796, 4.5894025;
1320;L'ecluse;4.8320079;50.7717493;50.7717493, 4.8320079;
1340;Ottignies;4.5690502;50.666357;50.666357, 4.5690502;
1348;Louvain-La-Neuve;4.6141567317211;50.6741689;50.6741689, 4.61415673172;
1350;Orp-Le-Grand;4.9912852;50.7034875;50.7034875, 4.9912852;
1357;Hélécine;4.9822395;50.7514034;50.7514034, 4.9822395;
1357;Linsmeau;5.0030144;50.7322517;50.7322517, 5.0030144;
1367;Autre-Eglise;4.9249295;50.6631583;50.6631583, 4.9249295;
1390;Grez-Doiceau;4.6962324;50.7386182;50.7386182, 4.6962324;
1420;Braine-L'alleud;4.3548145440335;50.6940942;50.6940942, 4.35481454403;
1440;Wauthier-Braine;4.3133036337455;50.68083185;50.68083185, 4.31330363375;
1450;Saint-Géry;4.6202848419069;50.57660545;50.57660545, 4.62028484191;
1457;Nil-Saint-Vincent-Saint-Martin;4.6743285;50.6407147;50.6407147, 4.6743285;
1457;Walhain;4.6952724;50.6182838;50.6182838, 4.6952724;
1457;Walhain-Saint-Paul;4.6952241;50.6167794;50.6167794, 4.6952241;
1460;Ittre;4.2611675641255;50.6463367;50.6463367, 4.26116756413;
1471;Loupoigne;4.4319644959116;50.5929226;50.5929226, 4.43196449591;
1480;Tubize;4.204696;50.69302;50.69302, 4.204696;
1570;Galmaarden;3.9709983;50.7527192;50.7527192, 3.9709983;
1601;Ruisbroek;4.298610469732;50.7848617;50.7848617, 4.29861046973;
1652;Alsemberg;4.3281703413079;50.7449476;50.7449476, 4.32817034131;
1673;Beert;4.1853449364222;50.7354888;50.7354888, 4.18534493642;
1730;Asse;4.1804375072845;50.913594;50.913594, 4.18043750728;
1730;Kobbegem;4.2496669;50.9091629;50.9091629, 4.2496669;
1731;Zellik;4.2744185;50.8842475;50.8842475, 4.2744185;
1750;Sint-Kwintens-Lennik;4.1456163063499;50.81145495;50.81145495, 4.14561630635;
1755;Kester;4.1212845;50.7631284;50.7631284, 4.1212845;
1755;Oetingen;4.0614624;50.7720719;50.7720719, 4.0614624;
1760;Pamel;4.0820664787057;50.83471975;50.83471975, 4.08206647871;
1760;Strijtem;4.1145703;50.8405541;50.8405541, 4.1145703;
1770;Liedekerke;4.0860754;50.8711313;50.8711313, 4.0860754;
1831;Diegem;4.4365042;50.8945555;50.8945555, 4.4365042;
1860;Meise;4.3287322;50.9341625;50.9341625, 4.3287322;
1880;Nieuwenrode;4.3512293;50.9799835;50.9799835, 4.3512293;
1910;Nederokkerzeel;4.5645096;50.9190127;50.9190127, 4.5645096;
1930;Nossegem;4.5081025949464;50.88499735;50.88499735, 4.50810259495;
1930;Zaventem;4.4745515;50.8804355;50.8804355, 4.4745515;
1933;Sterrebeek;4.5157438438279;50.85395875;50.85395875, 4.51574384383;
1982;Elewijt;4.5075638918541;50.96953845;50.96953845, 4.50756389185;
2000;Antwerpen;4.3997081;51.2211097;51.2211097, 4.3997081;
2050;Antwerpen;4.3997081;51.2211097;51.2211097, 4.3997081;
2180;Ekeren;4.4322870782182;51.2842045;51.2842045, 4.43228707822;
2200;Herentals;4.83464460985;51.1855514;51.1855514, 4.83464460985;
2242;Pulderbos;4.7033852099385;51.2257319;51.2257319, 4.70338520994;
2243;Pulle;4.6975445276147;51.2011609;51.2011609, 4.69754452761;
2275;Gierle;4.8676797;51.26758;51.26758, 4.8676797;
2275;Lille;4.8242404;51.238218;51.238218, 4.8242404;
2322;Minderhout;4.8070790487489;51.43155825;51.43155825, 4.80707904875;
2330;Merksplas;4.8627541;51.3580597;51.3580597, 4.8627541;
2370;Arendonk;5.0864557;51.3202315;51.3202315, 5.0864557;
2380;Ravels;5.0198122919518;51.3808625;51.3808625, 5.01981229195;
2430;Vorst;5.0188161;51.0790117;51.0790117, 5.0188161;
2431;Varendonk;4.9552253;51.0801317;51.0801317, 4.9552253;
2450;Meerhout;5.0772388;51.1317433;51.1317433, 5.0772388;
2470;Retie;5.0843883;51.2675862;51.2675862, 5.0843883;
2491;Olmen;5.1648214462792;51.13368515;51.13368515, 5.16482144628;
2500;Lier;4.5696516;51.131069;51.131069, 4.5696516;
2560;Kessel;4.6393456001407;51.14453105;51.14453105, 4.63934560014;
2560;Nijlen;4.6709517317049;51.1611887;51.1611887, 4.6709517317;
2590;Berlaar;4.6640387634597;51.10303735;51.10303735, 4.66403876346;
2620;Hemiksem;4.3420555;51.1442105;51.1442105, 4.3420555;
2800;Mechelen;4.471321199996;51.02803335;51.02803335, 4.4713212;
2811;Hombeek;4.4211910518318;51.01166405;51.01166405, 4.42119105183;
2820;Bonheiden;4.5378217779072;51.0261294;51.0261294, 4.53782177791;
2820;Rijmenam;4.5842221;51.0010818;51.0010818, 4.5842221;
2830;Blaasveld;4.3723517;51.0565194;51.0565194, 4.3723517;
2830;Heindonk;4.4066584;51.0670264;51.0670264, 4.4066584;
2830;Tisselt;4.3598407;51.033992;51.033992, 4.3598407;
2830;Willebroek;4.3572324644033;51.0626964;51.0626964, 4.3572324644;
2840;Reet;4.4058899586301;51.1044854;51.1044854, 4.40588995863;
2850;Boom;4.3667216;51.0873789;51.0873789, 4.3667216;
2861;Onze-Lieve-Vrouw-Waver;4.5799614;51.0624913;51.0624913, 4.5799614;
2870;Breendonk;4.3136108625549;51.0452687;51.0452687, 4.31361086255;
2920;Kalmthout;4.4763255;51.3832723;51.3832723, 4.4763255;
2940;Hoevenen;4.4046996;51.3066168;51.3066168, 4.4046996;
2970;'s Gravenwezel;4.5556038;51.2624856;51.2624856, 4.5556038;
3010;Kessel Lo;4.7307614946269;50.88991545;50.88991545, 4.73076149463;
3020;Herent;4.672714;50.9079329;50.9079329, 4.672714;
3040;Neerijse;4.6290291125613;50.81115135;50.81115135, 4.62902911256;
3070;Kortenberg;4.5364707039624;50.88326665;50.88326665, 4.53647070396;
3078;Meerbeek;4.5972692536847;50.8782935;50.8782935, 4.59726925368;
3080;Tervuren;4.5144027;50.8227718;50.8227718, 4.5144027;
3150;Tildonk;4.6595165776069;50.94081955;50.94081955, 4.65951657761;
3200;Gelrode;4.8042730440984;50.9670761;50.9670761, 4.8042730441;
3220;Sint-Pieters-Rode;4.8291872982184;50.9208131;50.9208131, 4.82918729822;
3300;Bost;4.9339239586832;50.7846322;50.7846322, 4.93392395868;
3300;Oorbeek;4.9137602382894;50.79215565;50.79215565, 4.91376023829;
3300;Vissenaken;4.9111431209758;50.84379005;50.84379005, 4.91114312098;
3350;Linter;5.0409717;50.8291537;50.8291537, 5.0409717;
3350;Melkwezer;5.0585292480567;50.8249402;50.8249402, 5.05852924806;
3360;Korbeek-Lo;4.7561775068454;50.86176115;50.86176115, 4.75617750685;
3380;Bunsbeek;4.9601107928553;50.8510351;50.8510351, 4.96011079286;
3384;Attenrode;4.9167554140969;50.8694607;50.8694607, 4.9167554141;
3391;Meensel-Kiezegem;4.9173431325348;50.8950541;50.8950541, 4.91734313253;
3400;Ezemaal;4.997333783131;50.7766242;50.7766242, 4.99733378313;
3400;Rumsdorp;5.0695564232804;50.76917005;50.76917005, 5.06955642328;
3440;Helen-Bos;5.0802259143417;50.83603965;50.83603965, 5.08022591434;
3471;Hoeleden;5.0014628020046;50.8668096;50.8668096, 5.001462802;
3510;Kermt;5.2509784643733;50.9524495;50.9524495, 5.25097846437;
3530;Houthalen-Helchteren;5.3713044;51.0281818;51.0281818, 5.3713044;
3540;Herk-De-Stad;5.1884301868953;50.9222911;50.9222911, 5.1884301869;
3540;Schulen;5.171672949688;50.9533364;50.9533364, 5.17167294969;
3580;Beringen;5.2208090823008;51.0502026;51.0502026, 5.2208090823;
3620;Gellik;5.6091315;50.8839456;50.8839456, 5.6091315;
3620;Neerharen;5.680982;50.907778;50.907778, 5.680982;
3630;Mechelen-Aan-De-Maas;5.6456979557208;50.9764002;50.9764002, 5.64569795572;
3631;Boorsem;5.7147232;50.9408858;50.9408858, 5.7147232;
3640;Kinrooi;5.7414564606985;51.14313325;51.14313325, 5.7414564607;
3670;Ellikom;5.5289463613944;51.1303479;51.1303479, 5.52894636139;
3670;Neerglabbeek;5.6181697688959;51.09677995;51.09677995, 5.6181697689;
3690;Zutendaal;5.5725548;50.9318992;50.9318992, 5.5725548;
3700;Lauw;5.4147831;50.7399124;50.7399124, 5.4147831;
3700;Neerrepen;5.4449386;50.8121319;50.8121319, 5.4449386;
3700;Piringen;5.4198462;50.7873928;50.7873928, 5.4198462;
3700;Vreren;5.495696;50.7520293;50.7520293, 5.495696;
3700;Widooie;5.409701;50.7719092;50.7719092, 5.409701;
3717;Herstappe;5.4260923;50.7273829;50.7273829, 5.4260923;
3723;Guigoven;5.4005632276197;50.84255235;50.84255235, 5.40056322762;
3724;Vliermaal;5.4259091735787;50.8326029;50.8326029, 5.42590917358;
3730;Werm;5.4804957;50.8335665;50.8335665, 5.4804957;
3740;Grote-Spouwen;5.5538483;50.832524;50.832524, 5.5538483;
3770;Membruggen;5.5391564;50.8178133;50.8178133, 5.5391564;
3770;Vlijtingen;5.5895873;50.8329146;50.8329146, 5.5895873;
3790;Fouron-Saint-Martin;5.8429342279842;50.74087835;50.74087835, 5.84293422798;
3790;Fourons;5.839052712207;50.7465898;50.7465898, 5.83905271221;
3792;Fouron-Saint-Pierre;5.8242427123549;50.72830265;50.72830265, 5.82424271235;
3793;Teuven;5.8695304694514;50.75322225;50.75322225, 5.86953046945;
3800;Zepperen;5.2579163290148;50.840318;50.840318, 5.25791632901;
3831;Herten;5.3322359627296;50.82704785;50.82704785, 5.33223596273;
3840;Broekom;5.3324575;50.7819071;50.7819071, 5.3324575;
3840;Kolmont;5.4206775;50.8027416;50.8027416, 5.4206775;
3840;Kuttekoven;5.3310338354044;50.8140833;50.8140833, 5.3310338354;
3850;Binderveld;5.1684479293466;50.86548295;50.86548295, 5.16844792935;
3850;Kozen;5.2414389;50.8752909;50.8752909, 5.2414389;
3850;Nieuwerkerken;5.1909741787579;50.87457545;50.87457545, 5.19097417876;
3870;Mettekoven;5.2896635;50.7803053;50.7803053, 5.2896635;
3890;Gingelom;5.1325789475434;50.7513838;50.7513838, 5.13257894754;
3890;Kortijs;5.1485502564418;50.7052793;50.7052793, 5.14855025644;
3890;Montenaken;5.1386239079133;50.71838125;50.71838125, 5.13862390791;
3891;Borlo;5.1743785728014;50.7345174;50.7345174, 5.1743785728;
3920;Lommel;5.3076895;51.2305657;51.2305657, 5.3076895;
3940;Hechtel-Eksel;5.3415643775263;51.11664635;51.11664635, 5.34156437753;
3945;Ham;5.1781109743218;51.11417145;51.11417145, 5.17811097432;
3960;Bree;5.6229805058514;51.1386239;51.1386239, 5.62298050585;
3971;Heppen;5.2265355962879;51.11582725;51.11582725, 5.22653559629;
4031;Angleur;5.5954054;50.6128164;50.6128164, 5.5954054;
4041;Milmort;5.5929155;50.6904632;50.6904632, 5.5929155;
4102;Ougrée;5.5389943;50.5992632;50.5992632, 5.5389943;
4120;Neupré;5.4901079;50.5431751;50.5431751, 5.4901079;
4120;Rotheux-Rimière;5.4811796;50.5353385;50.5353385, 5.4811796;
4162;Hody;5.5009881;50.4869156;50.4869156, 5.5009881;
4170;Comblain-Au-Pont;5.5764707268884;50.474910743586;50.4749107436, 5.57647072689;
4190;Ferrières;5.605138;50.3999541;50.3999541, 5.605138;
4217;Héron;5.0971783;50.5508203;50.5508203, 5.0971783;
4217;Waret-L'evêque;5.0671316;50.5557893;50.5557893, 5.0671316;
4250;Boëlhe;5.1679183;50.6841901;50.6841901, 5.1679183;
4250;Lens-Saint-Servais;5.16091;50.6637114;50.6637114, 5.16091;
4260;Fumal;5.184607;50.586887;50.586887, 5.184607;
4280;Abolens;5.1498313;50.6720609;50.6720609, 5.1498313;
4280;Avin;5.067671;50.620859;50.620859, 5.067671;
4280;Blehen;5.1255375;50.6629289;50.6629289, 5.1255375;
4280;Grand-Hallet;5.0340611;50.6941211;50.6941211, 5.0340611;
4280;Villers-Le-Peuplier;5.09579;50.656503;50.656503, 5.09579;
4300;Grand-Axhe;5.2243853;50.6789987;50.6789987, 5.2243853;
4300;Lantremange;5.2947196;50.7114397;50.7114397, 5.2947196;
4300;Oleye;5.2808546;50.7125474;50.7125474, 5.2808546;
4317;Faimes;5.262322;50.665246;50.665246, 5.262322;
4340;Fooz;5.4376155;50.6762489;50.6762489, 5.4376155;
4340;Villers-L'evêque;5.4418773;50.7028423;50.7028423, 5.4418773;
4342;Hognoul;5.4556394;50.6808099;50.6808099, 5.4556394;
4347;Fexhe-Le-Haut-Clocher;5.3985197;50.6660818;50.6660818, 5.3985197;
4347;Freloux;5.4066762;50.6803347;50.6803347, 5.4066762;
4350;Pousset;5.3034495;50.6956401;50.6956401, 5.3034495;
4357;Limont;5.3107335;50.6600262;50.6600262, 5.3107335;
4360;Bergilers;5.3277139;50.7145424;50.7145424, 5.3277139;
4367;Fize-Le-Marsal;5.386298;50.701353;50.701353, 5.386298;
4400;Awirs;5.409295;50.5985223;50.5985223, 5.409295;
4400;Flémalle-Grande;5.4729319;50.6155715;50.6155715, 5.4729319;
4420;Montegnée;5.5190161;50.64257;50.64257, 5.5190161;
4450;Juprelle;5.5290689;50.7106926;50.7106926, 5.5290689;
4450;Slins;5.5652092;50.7277246;50.7277246, 5.5652092;
4453;Villers-Saint-Siméon;5.5434045;50.7097826;50.7097826, 5.5434045;
4460;Bierset;5.4512607;50.6547149;50.6547149, 5.4512607;
4500;Ben-Ahin;5.1773498;50.5033196;50.5033196, 5.1773498;
4500;Huy;5.2357453;50.5215385;50.5215385, 5.2357453;
4520;Huccorgne;5.1647622;50.56759;50.56759, 5.1647622;
4520;Moha;5.1878867;50.5471619;50.5471619, 5.1878867;
4530;Vaux-Et-Borset;5.23141;50.6131537;50.6131537, 5.23141;
4530;Villers-Le-Bouillet;5.2619239;50.5750242;50.5750242, 5.2619239;
4537;Chapon-Seraing;5.2734472;50.609673;50.609673, 5.2734472;
4540;Flône;5.3354736;50.5582387;50.5582387, 5.3354736;
4540;Ombret;5.3371708;50.5442809;50.5442809, 5.3371708;
4550;Nandrin;5.4190411;50.506355;50.506355, 5.4190411;
4557;Fraiture;5.4196671;50.478693;50.478693, 5.4196671;
4557;Ramelot;5.3286278;50.4644497;50.4644497, 5.3286278;
4557;Soheit-Tinlot;5.3766541;50.4794492;50.4794492, 5.3766541;
4560;Clavier;5.3575692;50.4115085;50.4115085, 5.3575692;
4560;Terwagne;5.3491827;50.4438855;50.4438855, 5.3491827;
4570;Vyle-Et-Tharoul;5.2683004;50.4462845;50.4462845, 5.2683004;
4590;Ellemelle;5.442913;50.4664238;50.4664238, 5.442913;
4600;Richelle;5.695354;50.7171434;50.7171434, 5.695354;
4607;Bombaye;5.7429371;50.730153;50.730153, 5.7429371;
4610;Beyne-Heusay;5.6534141;50.6220566;50.6220566, 5.6534141;
4630;Micheroux;5.7355403;50.6315865;50.6315865, 5.7355403;
4651;Battice;5.8194813;50.6482697;50.6482697, 5.8194813;
4653;Bolland;5.7594413;50.6614055;50.6614055, 5.7594413;
4670;Blégny;5.7252372;50.6727185;50.6727185, 5.7252372;
4670;Mortier;5.7432715;50.6821815;50.6821815, 5.7432715;
4671;Housse;5.693985;50.6796259;50.6796259, 5.693985;
4680;Hermée;5.6186068;50.7087526;50.7087526, 5.6186068;
4682;Houtain-Saint-Siméon;5.6104199;50.7391753;50.7391753, 5.6104199;
4690;Boirs;5.5788622;50.7539251;50.7539251, 5.5788622;
4690;Eben-Emael;5.6702417;50.7994409;50.7994409, 5.6702417;
4690;Glons;5.5398432;50.7518981;50.7518981, 5.5398432;
4690;Roclenge-Sur-Geer;5.59407;50.756864;50.756864, 5.59407;
4710;Lontzen;6.0073447;50.6804233;50.6804233, 6.0073447;
4711;Walhorn;6.0469422;50.6750768;50.6750768, 6.0469422;
4730;Raeren;6.1108404;50.6761305;50.6761305, 6.1108404;
4750;Butgenbach;6.2053573;50.4267259;50.4267259, 6.2053573;
4770;Meyerode;6.1884932;50.3288415;50.3288415, 6.1884932;
4791;Thommen;6.0743425;50.2190586;50.2190586, 6.0743425;
4800;Lambermont;5.191001;49.7051899;49.7051899, 5.191001;
4801;Stembert;5.8952801;50.593109;50.593109, 5.8952801;
4831;Bilstain;5.9212234;50.623535;50.623535, 5.9212234;
4840;Welkenraedt;5.9723396;50.6627086;50.6627086, 5.9723396;
4850;Plombières;5.9590725;50.7374801;50.7374801, 5.9590725;
4860;Pepinster;5.8037101;50.5675217;50.5675217, 5.8037101;
4870;Nessonvaux;5.7371309;50.573671;50.573671, 5.7371309;
4870;Trooz;5.6883726;50.5728102;50.5728102, 5.6883726;
4877;Olne;5.7479948;50.5901199;50.5901199, 5.7479948;
4890;Thimister;5.8650125;50.6529465;50.6529465, 5.8650125;
4890;Thimister-Clermont;5.8634486463407;50.66298735;50.66298735, 5.86344864634;
4920;Ernonheid;5.6660069;50.4028521;50.4028521, 5.6660069;
4950;Waimes;6.1117543;50.4149134;50.4149134, 6.1117543;
4960;Bevercé;6.0391879;50.4415348;50.4415348, 6.0391879;
4970;Stavelot;5.9308362;50.3940846;50.3940846, 5.9308362;
4987;Chevron;5.7299282;50.3819564;50.3819564, 5.7299282;
4987;La Gleize;5.8459307;50.4128545;50.4128545, 5.8459307;
4987;Rahier;5.7786187;50.3860353;50.3860353, 5.7786187;
5000;Namur;4.849314651989;50.45620385;50.45620385, 4.84931465199;
5002;Saint-Servais;4.8351266178881;50.48141855;50.48141855, 4.83512661789;
5003;Saint-Marc;4.8469587132153;50.4948666;50.4948666, 4.84695871322;
5020;Daussoulx;4.8769847282413;50.51724395;50.51724395, 4.87698472824;
5030;Ernage;4.6739886;50.5941971;50.5941971, 4.6739886;
5030;Sauvenière;4.7248074;50.5810646;50.5810646, 4.7248074;
5032;Bothey;4.6524505;50.521822;50.521822, 4.6524505;
5060;Falisolle;4.621259;50.4182456;50.4182456, 4.621259;
5070;Aisemont;4.6513189;50.4048557;50.4048557, 4.6513189;
5070;Fosses-La-Ville;4.6978935;50.3959512;50.3959512, 4.6978935;
5080;Villers-Lez-Heest;4.8345691476021;50.5379166;50.5379166, 4.8345691476;
5081;Bovesse;4.7787022193209;50.51440005;50.51440005, 4.77870221932;
5100;Naninne;4.9316703499006;50.4146082;50.4146082, 4.9316703499;
5100;Wépion;4.8633768;50.4212957;50.4212957, 4.8633768;
5101;Lives-Sur-Meuse;4.9384059263709;50.47132665;50.47132665, 4.93840592637;
5101;Loyers;4.9409795174479;50.4580989;50.4580989, 4.94097951745;
5140;Tongrinne;4.623887;50.5157258;50.5157258, 4.623887;
5150;Franière;4.7317891;50.4389093;50.4389093, 4.7317891;
5190;Balâtre;4.6382422;50.4983123;50.4983123, 4.6382422;
5300;Bonneville;5.0338525;50.4709296;50.4709296, 5.0338525;
5300;Sclayn;5.0284735;50.4897139;50.4897139, 5.0284735;
5310;Aische-En-Refail;4.8359955;50.5988682;50.5988682, 4.8359955;
5310;Branchon;4.971969;50.629691;50.629691, 4.971969;
5310;Noville-Sur-Méhaigne;4.8909225;50.6082112;50.6082112, 4.8909225;
5310;Waret-La-Chaussée;4.9217571;50.5417091;50.5417091, 4.9217571;
5330;Maillen;4.9699385;50.3775518;50.3775518, 4.9699385;
5333;Sorinne-La-Longue;5.0294375;50.3896858;50.3896858, 5.0294375;
5340;Gesves;5.0776175;50.4028535;50.4028535, 5.0776175;
5340;Haltinne;5.0744138;50.4508568;50.4508568, 5.0744138;
5350;Ohey;5.1238439;50.4359066;50.4359066, 5.1238439;
5361;Mohiville;5.1923275;50.3176664;50.3176664, 5.1923275;
5370;Barvaux-Condroz;5.2607234;50.3291239;50.3291239, 5.2607234;
5370;Flostoy;5.1845059;50.3883757;50.3883757, 5.1845059;
5377;Heure;5.2963125;50.2945343;50.2945343, 5.2963125;
5380;Fernelmont;4.9746742;50.548118;50.548118, 4.9746742;
5380;Hemptinne;4.9869761;50.6010427;50.6010427, 4.9869761;
5380;Marchovelette;4.9411438;50.5231886;50.5231886, 4.9411438;
5380;Noville-Les-Bois;4.982708;50.5555805;50.5555805, 4.982708;
5380;Pontillas;5.01707;50.5500591;50.5500591, 5.01707;
5503;Sorinnes;4.982409;50.260159;50.260159, 4.982409;
5530;Dorinne;4.97325;50.3173377;50.3173377, 4.97325;
5530;Houx;4.8978933;50.3031942;50.3031942, 4.8978933;
5537;Denée;4.7512903;50.3179627;50.3179627, 4.7512903;
5540;Hastière;4.8225541872005;50.1973562;50.1973562, 4.8225541872;
5540;Waulsort;4.8632452;50.2032886;50.2032886, 4.8632452;
5550;Bagimont;4.8751221;49.8241964;49.8241964, 4.8751221;
5550;Pussemange;4.8697858;49.8110791;49.8110791, 4.8697858;
5550;Sugny;4.9032847;49.8140011;49.8140011, 4.9032847;
5555;Bièvre;5.0168496;49.9411216;49.9411216, 5.0168496;
5555;Monceau-En-Ardenne;4.9859857;49.9046481;49.9046481, 4.9859857;
5560;Hulsonniaux;4.947825;50.201583;50.201583, 4.947825;
5561;Celles;5.0058339;50.2312617;50.2312617, 5.0058339;
5562;Custinne;5.0484175;50.2117661;50.2117661, 5.0484175;
5570;Feschaux;4.910576;50.15093;50.15093, 4.910576;
5571;Wiesme;4.9767431;50.1487792;50.1487792, 4.9767431;
5573;Martouzin-Neuville;5.003949;50.1176141;50.1176141, 5.003949;
5574;Pondrôme;5.008842;50.099609;50.099609, 5.008842;
5580;Han-Sur-Lesse;5.1877385;50.1254505;50.1254505, 5.1877385;
5580;Villers-Sur-Lesse;5.1050287385834;50.1442751;50.1442751, 5.10502873858;
5590;Leignon;5.1102616;50.2687357;50.2687357, 5.1102616;
5590;Pessoux;5.1707753;50.2825466;50.2825466, 5.1707753;
5600;Jamagne;4.531286;50.2180956;50.2180956, 4.531286;
5600;Jamiolle;4.5079027;50.2122411;50.2122411, 4.5079027;
5600;Neuville;5.7242282;50.3868446;50.3868446, 5.7242282;
5620;Rosée;4.6876566;50.2323028;50.2323028, 4.6876566;
5630;Daussois;4.455439;50.218825;50.218825, 4.455439;
5630;Villers-Deux-Eglises;4.4827391;50.189702;50.189702, 4.4827391;
5640;Graux;4.7203188;50.325597;50.325597, 4.7203188;
5640;Saint-Gérard;4.7395306;50.3463414;50.3463414, 4.7395306;
5644;Ermeton-Sur-Biert;4.7197934;50.2975439;50.2975439, 4.7197934;
5651;Berzée;4.4012206;50.2892396;50.2892396, 4.4012206;
5660;Couvin;4.4955009;50.0524906;50.0524906, 4.4955009;
5660;Mariembourg;4.5233186;50.0941307;50.0941307, 4.5233186;
5660;Petite-Chapelle;4.505529;49.949789;49.949789, 4.505529;
5670;Le Mesnil;4.6712991;50.030867;50.030867, 4.6712991;
6010;Couillet;4.468631;50.391219;50.391219, 4.468631;
6043;Ransart;4.481573078145;50.45615655;50.45615655, 4.48157307814;
6060;Gilly;4.485649013438;50.4269705;50.4269705, 4.48564901344;
6061;Montignies-Sur-Sambre;4.4729234863084;50.4109216;50.4109216, 4.47292348631;
6141;Forchies-La-Marche;4.3198191;50.4383794;50.4383794, 4.3198191;
6182;Souvret;4.350827;50.450999;50.450999, 4.350827;
6183;Trazegnies;4.3317415;50.4665295;50.4665295, 4.3317415;
6210;Les Bons Villers;4.4252588130793;50.53495775;50.53495775, 4.42525881308;
6210;Rèves;4.4054735658856;50.543725;50.543725, 4.40547356589;
6210;Villers-Perwin;4.4783773;50.5262014;50.5262014, 4.4783773;
6223;Wagnelée;4.5273110200086;50.52262195;50.52262195, 4.52731102001;
6230;Buzet;4.3713097181263;50.53893345;50.53893345, 4.37130971813;
6230;Obaix;4.3401322241149;50.53439825;50.53439825, 4.34013222411;
6230;Viesville;4.4030299776693;50.4906258;50.4906258, 4.40302997767;
6240;Farciennes;4.553041;50.4273228;50.4273228, 4.553041;
6250;Aiseau;4.5870152;50.4111232;50.4111232, 4.5870152;
6440;Fourbechies;4.3166667;50.1666667;50.1666667, 4.3166667;
6460;Bailièvre;4.238617;50.069276;50.069276, 4.238617;
6460;Robechies;4.278378;50.072802;50.072802, 4.278378;
6460;Villers-La-Tour;4.26287;50.035369;50.035369, 4.26287;
6464;Bourlers;4.341293;50.027359;50.027359, 4.341293;
6464;L'escaillère;4.431664;49.947246;49.947246, 4.431664;
6500;Leugnies;4.196155;50.224642;50.224642, 4.196155;
6536;Donstiennes;4.3119991;50.2854167;50.2854167, 4.3119991;
6540;Mont-Sainte-Geneviève;4.2377392;50.3766211;50.3766211, 4.2377392;
6560;Erquelinnes;4.1241436;50.3102184;50.3102184, 4.1241436;
6567;Merbes-Le-Château;4.1644816;50.3234035;50.3234035, 4.1644816;
6593;Macquenoise;4.1802891;49.9755399;49.9755399, 4.1802891;
6594;Beauwelz;4.156972;50.015365;50.015365, 4.156972;
6596;Forge-Philippe;4.2520681;49.96543;49.96543, 4.2520681;
6596;Seloignes;4.255615;50.016087;50.016087, 4.255615;
6600;Villers-La-Bonne-Eau;5.7477792;49.9345566;49.9345566, 5.7477792;
6637;Tintange;5.7518438;49.878638;49.878638, 5.7518438;
6640;Sibret;5.6352461;49.968275;49.968275, 5.6352461;
6662;Tavigny;5.837773;50.1081487;50.1081487, 5.837773;
6673;Cherain;5.8646609;50.1806741;50.1806741, 5.8646609;
6690;Bihain;5.8082072;50.2390245;50.2390245, 5.8082072;
6700;Bonnert;5.8190143;49.7107729;49.7107729, 5.8190143;
6700;Heinsch;5.7464566;49.7007526;49.7007526, 5.7464566;
6704;Guirsch;5.853381;49.7193575;49.7193575, 5.853381;
6730;Tintigny;5.5185152;49.6820986;49.6820986, 5.5185152;
6742;Chantemelle;5.6551334;49.6535106;49.6535106, 5.6551334;
6747;Meix-Le-Tige;5.7187012;49.6151951;49.6151951, 5.7187012;
6760;Ethe;5.5766897;49.5814209;49.5814209, 5.5766897;
6761;Latour;5.5704642;49.5581925;49.5581925, 5.5704642;
6767;Torgny;5.4735035;49.5085018;49.5085018, 5.4735035;
6769;Villers-La-Loue;5.481043;49.5749479;49.5749479, 5.481043;
6780;Messancy;5.8169286;49.5969055;49.5969055, 5.8169286;
6780;Wolkrange;5.7983045;49.6350021;49.6350021, 5.7983045;
6812;Suxy;5.4005563;49.7626877;49.7626877, 5.4005563;
6820;Florenville;5.3100518;49.6993182;49.6993182, 5.3100518;
6820;Fontenoille;5.234469;49.71508;49.71508, 5.234469;
6821;Lacuisine;5.318262;49.7170106;49.7170106, 5.318262;
6823;Villers-Devant-Orval;5.331466;49.6185771;49.6185771, 5.331466;
6824;Chassepierre;5.2621817;49.7076905;49.7076905, 5.2621817;
6836;Dohan;5.1418578;49.7973741;49.7973741, 5.1418578;
6840;Grandvoir;5.3717959;49.8576034;49.8576034, 5.3717959;
6840;Tournay;5.3969928;49.8543387;49.8543387, 5.3969928;
6856;Fays-Les-Veneurs;5.1607144;49.8662058;49.8662058, 5.1607144;
6860;Mellier;5.5209461;49.7671531;49.7671531, 5.5209461;
6860;Witry;5.6138516;49.8589203;49.8589203, 5.6138516;
6870;Arville;5.3166577;50.0323986;50.0323986, 5.3166577;
6870;Awenne;5.306188;50.074242;50.074242, 5.306188;
6870;Hatrival;5.348119;50.0052874;50.0052874, 5.348119;
6870;Saint-Hubert;5.3738561;50.0251428;50.0251428, 5.3738561;
6880;Cugnon;5.2033082;49.8020427;49.8020427, 5.2033082;
6887;Herbeumont;5.2377736;49.7815364;49.7815364, 5.2377736;
